Num Nodes,Num Models,Num Requests,Stress Level,Alpha,Mean Latency,Median Latency,Min Latency,Max Latency,Standard Deviation,Warm,Cold,Download,Evict,50th Percentile,90th Percentile,95th Percentile,99th Percentile
20,10000,100000,10.0,4.0,7.04,0.25,0.08,409.45,32.93,99130,820,50,0,0.25,0.25,0.25,188.97
20,100000,1000,0.2,0.0,123.07,120.16,38.05,211.29,49.89,0,117,334,549,120.16,197.27,204.28,211.29
20,100000,1000,0.2,1.1,111.54,106.14,0.05,211.29,55.41,65,588,126,221,106.14,182.29,190.26,211.29
20,100000,1000,0.2,1.6,50.69,0.19,0.05,182.29,62.48,567,431,0,2,0.19,146.83,164.26,182.29
20,100000,1000,0.2,2.2,22.39,0.14,0.05,182.29,45.43,772,228,0,0,0.14,104.16,122.49,176.28
20,100000,1000,0.2,4.0,11.9,0.22,0.11,182.29,36.26,899,99,0,2,0.22,74.11,140.22,140.22
20,100000,1000,1.0,0.0,122.01,120.16,0.21,211.29,50.65,1,129,333,537,120.16,190.26,204.28,211.29
20,100000,1000,1.0,1.1,98.57,99.13,0.05,211.29,61.59,173,491,122,214,99.13,176.28,190.26,211.29
20,100000,1000,1.0,1.6,42.38,0.21,0.06,204.28,62.13,652,337,2,9,0.21,134.21,164.26,176.28
20,100000,1000,1.0,2.2,30.7,0.25,0.14,190.26,59.78,782,204,0,14,0.25,158.25,158.25,183.25
20,100000,1000,1.0,4.0,29.39,0.25,0.06,197.27,61.74,814,172,1,13,0.25,158.25,158.25,183.25
20,100000,1000,10.0,0.0,287.82,285.49,38.05,597.98,143.98,1,54,304,641,285.49,487.0,524.95,573.56
20,100000,1000,10.0,1.1,229.96,214.38,38.05,514.59,110.39,178,264,167,391,214.38,380.93,424.15,482.29
20,100000,1000,10.0,1.6,158.84,153.0,38.05,369.13,47.78,605,269,32,94,153.0,201.5,273.42,342.75
20,100000,1000,10.0,2.2,152.23,145.24,43.05,360.41,40.3,660,262,20,58,145.24,190.29,222.99,299.24
20,100000,1000,10.0,4.0,104.44,104.16,69.01,290.15,17.22,646,331,1,22,104.16,119.43,122.83,158.25
20,100000,100000,0.2,0.0,125.18,127.17,0.06,211.29,50.16,9,11737,34039,54215,127.17,197.27,204.28,211.29
20,100000,100000,0.2,1.1,103.74,110.17,0.05,211.29,56.22,9347,57455,12704,20494,110.17,176.28,190.26,211.29
20,100000,100000,0.2,1.6,49.17,0.27,0.05,211.29,64.99,58644,41117,86,153,0.27,164.26,170.27,182.29
20,100000,100000,0.2,2.2,27.39,0.12,0.06,182.29,54.44,78931,21068,0,1,0.12,140.22,146.23,170.27
20,100000,100000,0.2,4.0,7.46,0.05,0.05,182.29,31.24,94136,5864,0,0,0.05,0.05,80.12,140.22
20,100000,100000,1.0,0.0,125.1,127.17,0.05,211.29,49.99,58,11635,32809,55498,127.17,197.27,204.28,211.29
20,100000,100000,1.0,1.1,94.64,99.13,0.05,211.29,62.52,19676,46992,12192,21140,99.13,176.28,190.26,211.29
20,100000,100000,1.0,1.6,26.08,0.15,0.05,211.29,50.92,76383,23342,95,180,0.15,122.19,152.24,176.28
20,100000,100000,1.0,2.2,10.3,0.25,0.05,183.25,33.54,90128,9849,4,19,0.25,0.25,98.15,158.25
