Timestamp,StatusCode,E2ELatency,InternalLatency
4,200,0.109,0.108
4,200,0.113,0.111
4,200,0.11,0.109
4,200,0.111,0.109
4,200,0.111,0.109
4,200,0.109,0.108
4,200,0.114,0.113
4,200,0.111,0.109
4,200,0.109,0.108
4,200,0.11,0.108
4,200,0.112,0.11
5,200,0.11,0.109
5,200,0.11,0.108
5,200,0.116,0.115
5,200,0.111,0.109
5,200,0.115,0.113
5,200,0.115,0.113
5,200,0.111,0.109
5,200,0.114,0.112
5,200,0.11,0.108
5,200,0.11,0.109
5,200,0.11,0.108
5,200,0.115,0.113
5,200,0.112,0.111
5,200,0.11,0.109
5,200,0.116,0.114
5,200,0.111,0.109
5,200,0.11,0.108
5,200,0.111,0.11
5,200,0.154,0.152
5,200,0.114,0.113
5,200,0.111,0.109
5,200,0.118,0.117
5,200,0.111,0.109
5,200,0.113,0.112
5,200,0.112,0.11
5,200,0.111,0.11
5,200,0.11,0.108
5,200,0.109,0.108
5,200,0.11,0.109
5,200,0.116,0.114
5,200,0.11,0.108
5,200,0.115,0.114
5,200,0.11,0.108
5,200,0.116,0.115
5,200,0.11,0.109
5,200,0.111,0.11
5,200,0.11,0.108
5,200,0.111,0.109
5,200,0.115,0.113
5,200,0.11,0.108
5,200,0.112,0.111
5,200,0.112,0.111
5,200,0.115,0.113
5,200,0.118,0.116
5,200,0.11,0.109
5,200,0.113,0.111
5,200,0.111,0.109
5,200,0.116,0.114
5,200,0.113,0.111
5,200,0.11,0.108
5,200,0.116,0.115
5,200,0.111,0.109
5,200,0.113,0.112
5,200,0.114,0.113
5,200,0.11,0.109
5,200,0.113,0.112
5,200,0.112,0.11
5,200,0.114,0.112
5,200,0.11,0.109
5,200,0.114,0.112
5,200,0.112,0.111
5,200,0.111,0.109
5,200,0.117,0.115
5,200,0.111,0.109
5,200,0.112,0.11
5,200,0.11,0.108
5,200,0.115,0.113
5,200,0.112,0.111
5,200,0.111,0.109
5,200,0.115,0.114
5,200,0.109,0.108
5,200,0.114,0.112
5,200,0.113,0.111
5,200,0.111,0.11
5,200,0.116,0.114
5,200,0.11,0.109
5,200,0.116,0.114
5,200,0.11,0.109
5,200,0.109,0.108
5,200,0.115,0.113
5,200,0.11,0.108
5,200,0.116,0.115
5,200,0.111,0.11
5,200,0.11,0.109
5,200,0.112,0.11
5,200,0.109,0.107
5,200,0.113,0.112
5,200,0.109,0.107
5,200,0.114,0.113
5,200,0.109,0.108
5,200,0.11,0.108
5,200,0.116,0.114
5,200,0.11,0.108
5,200,0.11,0.109
5,200,0.108,0.107
5,200,0.114,0.113
5,200,0.113,0.111
5,200,0.112,0.11
5,200,0.116,0.114
5,200,0.11,0.108
5,200,0.111,0.11
5,200,0.112,0.11
5,200,0.113,0.111
5,200,0.113,0.112
5,200,0.112,0.11
5,200,0.111,0.11
5,200,0.11,0.108
5,200,0.113,0.112
5,200,0.111,0.11
6,200,0.11,0.109
6,200,0.116,0.115
6,200,0.114,0.112
6,200,0.11,0.109
6,200,0.11,0.108
6,200,0.109,0.108
6,200,0.118,0.116
6,200,0.11,0.108
6,200,0.111,0.11
6,200,0.109,0.108
6,200,0.115,0.113
6,200,0.114,0.113
6,200,0.111,0.109
6,200,0.113,0.112
6,200,0.11,0.108
6,200,0.11,0.109
6,200,0.11,0.108
6,200,0.11,0.108
6,200,0.154,0.152
6,200,0.112,0.11
6,200,0.118,0.117
6,200,0.112,0.11
6,200,0.114,0.112
6,200,0.111,0.109
6,200,0.109,0.108
6,200,0.114,0.112
6,200,0.109,0.108
6,200,0.11,0.108
6,200,0.111,0.109
6,200,0.115,0.113
6,200,0.116,0.114
6,200,0.115,0.113
6,200,0.111,0.109
6,200,0.11,0.108
6,200,0.113,0.112
6,200,0.109,0.108
6,200,0.11,0.109
6,200,0.116,0.114
6,200,0.11,0.108
6,200,0.116,0.114
6,200,0.111,0.11
6,200,0.111,0.109
6,200,0.114,0.112
6,200,0.109,0.108
6,200,0.11,0.108
6,200,0.11,0.108
6,200,0.114,0.112
6,200,0.113,0.111
6,200,0.11,0.108
6,200,0.111,0.11
6,200,0.11,0.108
6,200,0.11,0.108
6,200,0.11,0.108
6,200,0.109,0.107
6,200,0.113,0.111
6,200,0.114,0.112
6,200,0.116,0.115
6,200,0.11,0.109
6,200,0.113,0.112
6,200,0.114,0.113
6,200,0.11,0.108
6,200,0.111,0.109
6,200,0.109,0.107
6,200,0.111,0.11
6,200,0.113,0.112
6,200,0.109,0.108
6,200,0.114,0.113
6,200,0.11,0.108
6,200,0.118,0.116
6,200,0.11,0.109
6,200,0.113,0.111
6,200,0.111,0.109
6,200,0.109,0.108
6,200,0.114,0.113
6,200,0.109,0.107
6,200,0.113,0.111
6,200,0.113,0.111
6,200,0.111,0.109
6,200,0.116,0.114
6,200,0.11,0.108
6,200,0.111,0.109
6,200,0.109,0.108
6,200,0.114,0.112
6,200,0.114,0.112
6,200,0.11,0.108
6,200,0.116,0.114
6,200,0.11,0.108
6,200,0.113,0.111
6,200,0.114,0.112
6,200,0.109,0.108
6,200,0.111,0.11
6,200,0.11,0.108
6,200,0.116,0.114
6,200,0.109,0.108
6,200,0.11,0.109
6,200,0.111,0.11
6,200,0.11,0.109
6,200,0.117,0.116
6,200,0.109,0.108
6,200,0.109,0.108
6,200,0.111,0.109
6,200,0.109,0.107
6,200,0.114,0.113
6,200,0.109,0.107
6,200,0.116,0.115
6,200,0.11,0.109
6,200,0.114,0.113
6,200,0.114,0.112
6,200,0.111,0.109
7,200,0.114,0.112
7,200,0.109,0.108
7,200,0.111,0.11
7,200,0.111,0.109
7,200,0.109,0.108
7,200,0.116,0.115
7,200,0.109,0.108
7,200,0.116,0.115
7,200,0.111,0.11
7,200,0.12,0.118
7,200,0.113,0.112
7,200,0.11,0.109
7,200,0.114,0.113
7,200,0.109,0.108
7,200,0.114,0.113
7,200,0.111,0.109
7,200,0.113,0.111
7,200,0.115,0.113
7,200,0.112,0.11
7,200,0.111,0.11
7,200,0.11,0.108
7,200,0.116,0.114
7,200,0.111,0.11
7,200,0.109,0.108
7,200,0.116,0.114
7,200,0.111,0.109
7,200,0.109,0.108
7,200,0.114,0.112
7,200,0.117,0.116
7,200,0.115,0.113
7,200,0.109,0.108
7,200,0.11,0.109
7,200,0.109,0.108
7,200,0.114,0.112
7,200,0.111,0.11
7,200,0.11,0.108
7,200,0.117,0.116
7,200,0.11,0.108
7,200,0.109,0.108
7,200,0.11,0.109
7,200,0.11,0.108
7,200,0.116,0.114
7,200,0.112,0.11
7,200,0.113,0.111
7,200,0.11,0.109
7,200,0.117,0.115
7,200,0.112,0.11
7,200,0.11,0.108
7,200,0.111,0.109
7,200,0.11,0.109
7,200,0.112,0.11
7,200,0.112,0.111
7,200,0.11,0.109
7,200,0.114,0.112
7,200,0.109,0.108
7,200,0.118,0.117
7,200,0.115,0.113
7,200,0.11,0.108
7,200,0.11,0.109
7,200,0.11,0.108
7,200,0.116,0.114
7,200,0.11,0.108
7,200,0.109,0.108
7,200,0.117,0.115
7,200,0.115,0.113
7,200,0.116,0.114
7,200,0.112,0.11
7,200,0.111,0.109
7,200,0.11,0.109
7,200,0.114,0.113
7,200,0.11,0.109
7,200,0.11,0.109
7,200,0.116,0.114
7,200,0.114,0.113
7,200,0.118,0.116
7,200,0.112,0.111
7,200,0.109,0.108
7,200,0.114,0.112
7,200,0.111,0.109
7,200,0.11,0.108
7,200,0.11,0.109
7,200,0.115,0.113
7,200,0.115,0.113
7,200,0.109,0.108
7,200,0.117,0.116
7,200,0.11,0.109
7,200,0.109,0.108
7,200,0.11,0.108
7,200,0.108,0.107
7,200,0.112,0.111
7,200,0.11,0.108
7,200,0.116,0.115
7,200,0.114,0.112
7,200,0.113,0.111
7,200,0.118,0.115
7,200,0.114,0.112
7,200,0.113,0.112
7,200,0.112,0.11
7,200,0.115,0.114
7,200,0.111,0.109
7,200,0.109,0.107
7,200,0.11,0.108
7,200,0.109,0.108
7,200,0.116,0.114
7,200,0.109,0.108
7,200,0.109,0.107
7,200,0.113,0.111
8,200,0.11,0.108
8,200,0.116,0.114
8,200,0.111,0.109
8,200,0.118,0.116
8,200,0.11,0.108
8,200,0.11,0.108
8,200,0.115,0.114
8,200,0.109,0.108
8,200,0.113,0.11
8,200,0.111,0.109
8,200,0.116,0.114
8,200,0.112,0.111
8,200,0.109,0.108
8,200,0.114,0.112
8,200,0.11,0.108
8,200,0.116,0.114
8,200,0.111,0.109
8,200,0.112,0.11
8,200,0.115,0.113
8,200,0.111,0.109
8,200,0.116,0.114
8,200,0.11,0.108
8,200,0.113,0.112
8,200,0.118,0.116
8,200,0.11,0.108
8,200,0.121,0.118
8,200,0.113,0.111
8,200,0.111,0.109
8,200,0.11,0.109
8,200,0.114,0.113
8,200,0.112,0.111
8,200,0.109,0.108
8,200,0.116,0.115
8,200,0.112,0.111
8,200,0.114,0.112
8,200,0.114,0.112
8,200,0.109,0.108
8,200,0.114,0.112
8,200,0.109,0.108
8,200,0.115,0.114
8,200,0.11,0.108
8,200,0.113,0.111
8,200,0.115,0.114
8,200,0.116,0.114
8,200,0.117,0.116
8,200,0.11,0.109
8,200,0.115,0.114
8,200,0.11,0.108
8,200,0.114,0.113
8,200,0.113,0.111
8,200,0.11,0.108
8,200,0.116,0.115
8,200,0.11,0.109
8,200,0.114,0.112
8,200,0.115,0.113
