HashOwner,Total Invocation,15min_Alls_g,Ratio
cefd6c31157c3163a2c73313f13b624ff44488b24fc7636f179d51f2ea0d74e9,1,1,1.0
cefd6c31157c3163a2c73313f13b624ff44488b24fc7636f179d51f2ea0d74e9,1,1,1.0
cefd6c31157c3163a2c73313f13b624ff44488b24fc7636f179d51f2ea0d74e9,1,1,1.0
cefd6c31157c3163a2c73313f13b624ff44488b24fc7636f179d51f2ea0d74e9,4,3,0.75
cefd6c31157c3163a2c73313f13b624ff44488b24fc7636f179d51f2ea0d74e9,1,1,1.0
cefd6c31157c3163a2c73313f13b624ff44488b24fc7636f179d51f2ea0d74e9,16,9,0.5625
7e7eee275c7072d410ac749ea2e5819d32a880272d5e0e862924b09ca4b50735,24,24,1.0
b78720343e80a216a987160edb66bcf58bb6351b735e0a4f6886bd608f8e47ed,5,3,0.6
b78720343e80a216a987160edb66bcf58bb6351b735e0a4f6886bd608f8e47ed,1,1,1.0
7fcf6a824d907b5424a04aa669e762cd9cceb23af775a401a39b38dbb8f4797d,17218,1083,0.06289929143919154
7fcf6a824d907b5424a04aa669e762cd9cceb23af775a401a39b38dbb8f4797d,17225,1080,0.06269956458635705
4a842dab57629eaef007369f8c0b50f0f35238ec61d99c3c2909a2ba74521b43,366,92,0.25136612021857924
4a842dab57629eaef007369f8c0b50f0f35238ec61d99c3c2909a2ba74521b43,24354,1965,0.08068489775806849
4a842dab57629eaef007369f8c0b50f0f35238ec61d99c3c2909a2ba74521b43,141,52,0.36879432624113473
4a842dab57629eaef007369f8c0b50f0f35238ec61d99c3c2909a2ba74521b43,144,72,0.5
22739931fd4eccd754906d33ccd8ebcf54cba3815325c59f4427e0e8baba54e6,288,72,0.25
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,2878,228,0.07922168172341904
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,5757,2023,0.3513982977245093
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,48,48,1.0
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,720,89,0.12361111111111112
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,1440,137,0.09513888888888888
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,1440,137,0.09513888888888888
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,869,89,0.10241657077100115
4d99ee2ba180d08fe2ec9ba030513d1e387154859b734f45cb8515a352821222,830,88,0.10602409638554217
fac107db2b3e90cf7f3af918e662e82f698bd1711791c8e1ead2b18799701781,715,90,0.1258741258741259
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,7200,1800,0.25
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,2,2,1.0
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,288,72,0.25
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,50,50,1.0
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,1,1,1.0
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,1,1,1.0
23aec9578c5f6f79af2ed1a65a3df87a138a8a779638aa9117fd083e4a0ddcdf,5,5,1.0
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,287,74,0.2578397212543554
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,27875,2007,0.072
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,72,72,1.0
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,101,49,0.48514851485148514
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,1267,797,0.6290449881610103
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,1267,780,0.6156274664561957
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,1287,619,0.48096348096348096
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,1287,625,0.48562548562548563
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,2554,1113,0.43578700078308535
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,9,9,1.0
1433d0303d3a904edd378a2b937f9c77d82f5d13d199a2fb64fdcf4f592d5d95,8,8,1.0
252f0e05d1044054549ad353f768f13eb2c1654ce62beb2e9dd22af6f0ffadab,1,1,1.0
252f0e05d1044054549ad353f768f13eb2c1654ce62beb2e9dd22af6f0ffadab,1,1,1.0
252f0e05d1044054549ad353f768f13eb2c1654ce62beb2e9dd22af6f0ffadab,1,1,1.0
ce69f50153ba8422bea234da458330d05f446d2ec179e3c23f4f62e4b6baceb1,9,9,1.0
ce69f50153ba8422bea234da458330d05f446d2ec179e3c23f4f62e4b6baceb1,9,9,1.0
ce69f50153ba8422bea234da458330d05f446d2ec179e3c23f4f62e4b6baceb1,3,3,1.0
091fb4a97e5040f850840324831220bb6456cc006e2d22dc22fcdea547a7d321,288,77,0.2673611111111111
fde8c086e1f201f43d3be0ebb5da6737a61af8a3adaa27b121349aed6a7def58,864,87,0.10069444444444445
55aecfeeeb3535eaddc359cd05342851c9cb722c6c533c7d63dcf7e6d7d352b6,288,72,0.25
55aecfeeeb3535eaddc359cd05342851c9cb722c6c533c7d63dcf7e6d7d352b6,288,72,0.25
d15d6dabaee6b0f2f02d922350bb20f49b29d2818855c7d20c59464b8949dcc0,1,1,1.0
d15d6dabaee6b0f2f02d922350bb20f49b29d2818855c7d20c59464b8949dcc0,15032,1481,0.09852315061202767
d15d6dabaee6b0f2f02d922350bb20f49b29d2818855c7d20c59464b8949dcc0,67,55,0.8208955223880597
a3545cca1256bd16d0921b1c0003abd2a0689ba49d29434043f14b5e9bdb3016,1,1,1.0
e8cf00cea95f0c03fe19c9b20248e4d6887447db4dcebbeaaa413fd7dad22db2,1,1,1.0
e8cf00cea95f0c03fe19c9b20248e4d6887447db4dcebbeaaa413fd7dad22db2,1,1,1.0
fd1914a1d6dae0e26f1bcd86f1220a9533ea6d1be9df9a03ec39efee9a61c314,144,72,0.5
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,3,3,1.0
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,485,82,0.16907216494845362
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,385,136,0.35324675324675325
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,481,81,0.1683991683991684
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
96ddab35a9fc921786038c5ebbe15118a127399dd1a5ac3b51764ec479583b40,480,80,0.16666666666666666
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,31,25,0.8064516129032258
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,30,23,0.7666666666666667
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,9,8,0.8888888888888888
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,55,53,0.9636363636363636
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,23,20,0.8695652173913043
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,54,48,0.8888888888888888
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,16,14,0.875
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,55,42,0.7636363636363637
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,22,19,0.8636363636363636
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,134,90,0.6716417910447762
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,7,6,0.8571428571428571
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,20,19,0.95
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,49,37,0.7551020408163265
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,188,148,0.7872340425531915
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,20,20,1.0
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,33,33,1.0
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,14,13,0.9285714285714286
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,49,48,0.9795918367346939
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,10,8,0.8
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,47,39,0.8297872340425532
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,9,9,1.0
ec8fbb21b22f6c14c0ad6e7df5886b8b331074b481a1505c4b0c268df1bc11d6,38,35,0.9210526315789473
6118c38d0f90bf51804a6643df4b257e7e8bc464f8623d3f4ac7a53018117233,1,1,1.0
aed484a8b4fb9df3d58bf917ff05000a21db03e5245373ffb8eaf1461dbb2476,141,70,0.49645390070921985
aed484a8b4fb9df3d58bf917ff05000a21db03e5245373ffb8eaf1461dbb2476,571,381,0.6672504378283712
cc2cf51fd7c64cc54f6adcc7fa82b7c7a013995f376a67e3a87c04bac9bba362,288,72,0.25
fea4ac11d2ca63d919aa259bb392d3116d7e15b42202efd47aae775c244870db,25,25,1.0
20bf27209ad6283d226d208f4824ac1f8d1a502f08298722159fec3cafc0bc5a,9196,4796,0.5215311004784688
20bf27209ad6283d226d208f4824ac1f8d1a502f08298722159fec3cafc0bc5a,54728,14440,0.26385031428153777
ad4deb6e00af8d7379c6a7c5c7c9200f27382b7c2bac13a20eadace098abfb3d,9,9,1.0
5022dd4a2d31fbb95d930a1e42a86336b195639729f54e73c9d052f069032bab,48,48,1.0
5022dd4a2d31fbb95d930a1e42a86336b195639729f54e73c9d052f069032bab,48,48,1.0
5022dd4a2d31fbb95d930a1e42a86336b195639729f54e73c9d052f069032bab,1,1,1.0
ce0962d23af31d15ad4768e7af75b60f388f657924d5937eeebe7de4206df6fb,1,1,1.0
ce0962d23af31d15ad4768e7af75b60f388f657924d5937eeebe7de4206df6fb,1,1,1.0
7925cb040cd4ddfbe75b8c6a4bba05004f183262431aac58871fb5b2e0b46287,1,1,1.0
62541103f3e83c1dd68a825b164f9df223cb089af9f687b5d011878a1ecb4d83,2,1,0.5
fb3067b7c7d2e016f5886a53e9ed3225a541f5adaa004c07d5be996906192b63,3582,508,0.14182021217197097
fb3067b7c7d2e016f5886a53e9ed3225a541f5adaa004c07d5be996906192b63,18,18,1.0
fb3067b7c7d2e016f5886a53e9ed3225a541f5adaa004c07d5be996906192b63,605,84,0.13884297520661157
478a257002d156d61f41c587c3b1c718770349b8989324cb03d077134565d53d,115,27,0.23478260869565218
478a257002d156d61f41c587c3b1c718770349b8989324cb03d077134565d53d,7,7,1.0
911d4ca49be73a405aada8be72946e0d986223aae9c14a08e8d2a70b377560ba,200,97,0.485
8a0b407be52d1dbf0edef4385cd749f954f32054170994c96e349ca01631781a,2,2,1.0
e8de4ff79a4a7b60a1b710c73715f2c8d853a83dcef79295547aaceb83849362,1353,90,0.06651884700665188
46e04ecdc694bf2146dec1b60ba98bf3e305c4953e414038812dbc559b943ee6,288,73,0.2534722222222222
3ebab893b8d8bbb74a2cc69747414f828f619b14716e76fbea6be7cb2df6967c,1,1,1.0
3ebab893b8d8bbb74a2cc69747414f828f619b14716e76fbea6be7cb2df6967c,159,159,1.0
c8b07885e442849fe1d54fb80b89584b2e840f009491be006a9ee987e5788f10,288,73,0.2534722222222222
5d4a0e6f463c601f2835af475c6eb9cf8d7f64aa294708d02fe7f9830714215b,144,72,0.5
c35a4365f4a3296d565a3108ab0ead29f7ebe72c51123197b50aee7c3e2fc031,5741,413,0.0719386866399582
aaabb54761d761cd319956b16281969c41ebebbddab91c3b2071acf995f6129c,1,1,1.0
aaabb54761d761cd319956b16281969c41ebebbddab91c3b2071acf995f6129c,289,73,0.25259515570934254
aaabb54761d761cd319956b16281969c41ebebbddab91c3b2071acf995f6129c,87,62,0.7126436781609196
aaabb54761d761cd319956b16281969c41ebebbddab91c3b2071acf995f6129c,2,2,1.0
983a0db8678ee4f7028f5a06347b143e4ae755079d0d79e716a114337a64f0b7,48,48,1.0
fa8589bc6cb09e8710a869335650274e8350c74a670e92de8e5235fd5693564e,18,7,0.3888888888888889
c9c76c03fc8d5e51aa71194fea866cd5e52d87d166a22591e021ac04d45579c5,167,73,0.437125748502994
7226a3defddd164e0f9f1a199be06d0b6452469f43557321b6858f71220ec2c7,149,75,0.5033557046979866
17f5538379ee7cb191f7c868c84cfc018876c1dc5957bfba0b76dc78b5bacc00,2,1,0.5
17f5538379ee7cb191f7c868c84cfc018876c1dc5957bfba0b76dc78b5bacc00,2,1,0.5
4b851fd9e559044245266d7d6aebc4f2c537da40d8da0f1e2fd0a325cae2bb4a,288,72,0.25
9f4db01c60d5befa85d7774853f662a0129d9ec6fadcd0ecbd3cd80782b8e818,288,72,0.25
d37632fd5f15b5581489a51b212b450f008732f79062e0705dee9b35c430171e,288,74,0.2569444444444444
822d31601a873386f5449d0781607c7c3f36ce2685c51f5933d1c5a3a910e242,1,1,1.0
822d31601a873386f5449d0781607c7c3f36ce2685c51f5933d1c5a3a910e242,332,172,0.5180722891566265
822d31601a873386f5449d0781607c7c3f36ce2685c51f5933d1c5a3a910e242,96,48,0.5
822d31601a873386f5449d0781607c7c3f36ce2685c51f5933d1c5a3a910e242,96,48,0.5
822d31601a873386f5449d0781607c7c3f36ce2685c51f5933d1c5a3a910e242,192,64,0.3333333333333333
32fd998593e967b35f0c2cb1ee3c5135c84485376959bfab9758b4c1bf253899,26,24,0.9230769230769231
a62910834ebb5eec91c1621667523f62369b8eaf8deab308273582d86866ad5a,289,75,0.25951557093425603
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
023e02c9e6d5fef813a7755d9b5ae845549399462c475b350f0299fc0a1a32b5,1,1,1.0
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,2,1,0.5
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,26,8,0.3076923076923077
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,4,2,0.5
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,7,3,0.42857142857142855
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,4,2,0.5
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,3,3,1.0
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,3,3,1.0
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,4,2,0.5
982239d51348c08c813302cdaff1a7c0a040f17f11e2040e257bb91fb4dc7c0d,9,4,0.4444444444444444
9b68d0d12b882c936b62c982c01ffa0b108d58d2c86ed20b25c83ddf25e1b817,195,117,0.6
94c8b11af7af8b324f0c5bf985c34fa0c4b0ff5eea57a5b46522649fe841177e,322,95,0.2950310559006211
94c8b11af7af8b324f0c5bf985c34fa0c4b0ff5eea57a5b46522649fe841177e,207174,13219,0.06380626912643478
94c8b11af7af8b324f0c5bf985c34fa0c4b0ff5eea57a5b46522649fe841177e,4659,330,0.07083065035415326
94c8b11af7af8b324f0c5bf985c34fa0c4b0ff5eea57a5b46522649fe841177e,17551,1132,0.0644977494159877
153c9ea341f923bb51ce3b2312600c941ecea3bf26b4fb827898a2f9b60ec361,96,48,0.5
153c9ea341f923bb51ce3b2312600c941ecea3bf26b4fb827898a2f9b60ec361,5,5,1.0
153c9ea341f923bb51ce3b2312600c941ecea3bf26b4fb827898a2f9b60ec361,2,2,1.0
153c9ea341f923bb51ce3b2312600c941ecea3bf26b4fb827898a2f9b60ec361,23,23,1.0
153c9ea341f923bb51ce3b2312600c941ecea3bf26b4fb827898a2f9b60ec361,96,48,0.5
d39778d2c7f0524862c995962e460177217f80c3367f5ab87ef0f3826bf4697b,24,22,0.9166666666666666
d39778d2c7f0524862c995962e460177217f80c3367f5ab87ef0f3826bf4697b,1,1,1.0
d39778d2c7f0524862c995962e460177217f80c3367f5ab87ef0f3826bf4697b,1,1,1.0
d39778d2c7f0524862c995962e460177217f80c3367f5ab87ef0f3826bf4697b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,287,73,0.25435540069686413
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,1,1,1.0
8b14491507c2cbfb38db8eae6f947d196083f8cbacd0a736f176855d4553938b,320,112,0.35
edf3c06bcb2298437a622729483734850ccc5c5bd645edbe3041e6a6330d2577,1440,90,0.0625
0eab803033840d822b86a9001ea867f6925a25114822b9ab58b3f624eabe8555,1,1,1.0
0eab803033840d822b86a9001ea867f6925a25114822b9ab58b3f624eabe8555,18152,1665,0.09172542970471573
32821ca9431e653df3558280f1d4141e7c241cc9292b64892fe32368d67dc973,4397,423,0.09620195587900841
44bbd4ebb0ca84ed9f94ddf64ce8638d8d9d455e8cf8fd7f80dcaf6186c363bf,286,74,0.25874125874125875
44bbd4ebb0ca84ed9f94ddf64ce8638d8d9d455e8cf8fd7f80dcaf6186c363bf,286,74,0.25874125874125875
3356e4057e416c25cd051cb07a5ef8f08dec7f667df00d249e353ec5a7ecd668,1,1,1.0
0e53be4108733a6a2be33cab032c26465aaa3e84ca1f2d6f223b8724060e8e68,1,1,1.0
b168c713017cb15ec0101243772e7c3576dd5249da8a50d78a2d0d9eb6fe3305,288,72,0.25
60e3e33d45697948dacba0a2852b6f64f5969480a3ad7ce38a3c3bf286884258,2,2,1.0
60e3e33d45697948dacba0a2852b6f64f5969480a3ad7ce38a3c3bf286884258,48,48,1.0
60e3e33d45697948dacba0a2852b6f64f5969480a3ad7ce38a3c3bf286884258,2,2,1.0
60e3e33d45697948dacba0a2852b6f64f5969480a3ad7ce38a3c3bf286884258,6,4,0.6666666666666666
60e3e33d45697948dacba0a2852b6f64f5969480a3ad7ce38a3c3bf286884258,2,2,1.0
7c892eb68cb6a15de61ffc404d15576959393f7396c21e53ffbc8d6d71390908,288,72,0.25
dbde9977c88bc4f4b52a9eabb8245c9444cf52f4e8ccad32b9b7eafcf6659191,102,31,0.30392156862745096
bd023657594962d7e2c508ba2d4dbbe4136a0baada2f2a6cc6291c600e8a9123,48,48,1.0
bd023657594962d7e2c508ba2d4dbbe4136a0baada2f2a6cc6291c600e8a9123,240,187,0.7791666666666667
28c2119a33252e1d2b2eb941604c518dc81406e321f0afd4af45f529b163781c,1,1,1.0
28c2119a33252e1d2b2eb941604c518dc81406e321f0afd4af45f529b163781c,1,1,1.0
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,47180,3526,0.07473505722763883
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,284250,21398,0.07527880386983289
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,48438,3633,0.07500309674222717
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,1440,90,0.0625
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,6,4,0.6666666666666666
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,47160,3545,0.0751696352841391
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,618147,46515,0.07524909123557989
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,1252,195,0.15575079872204473
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,237072,17846,0.07527670918539515
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,48389,3647,0.07536836884415879
6e26c53b7170b7c83c402b34330e926b059a4f723b53f3152f0ce3d242744fcc,1448,94,0.0649171270718232
b01fdc40c713025c4bbe56ac3aee8a044d7ec9f1bcd8fb38f9e899a806b3050a,1070,160,0.14953271028037382
5f980957fd8f2a5e8274ade8e3b42df1e3b9b8c87bec0b9f75aa61499c16f6c6,8,8,1.0
5f980957fd8f2a5e8274ade8e3b42df1e3b9b8c87bec0b9f75aa61499c16f6c6,4,4,1.0
51900a06c5409b7febc3ae6b15f01c275fbb57d2e0ac5dcb8417975e580e9688,360,90,0.25
61307bcc49b9d3f944b208474a988c251b0687b0551d0ff5483564b77cb418fc,145,73,0.503448275862069
61307bcc49b9d3f944b208474a988c251b0687b0551d0ff5483564b77cb418fc,1,1,1.0
61307bcc49b9d3f944b208474a988c251b0687b0551d0ff5483564b77cb418fc,1,1,1.0
61307bcc49b9d3f944b208474a988c251b0687b0551d0ff5483564b77cb418fc,1,1,1.0
61307bcc49b9d3f944b208474a988c251b0687b0551d0ff5483564b77cb418fc,96,49,0.5104166666666666
61307bcc49b9d3f944b208474a988c251b0687b0551d0ff5483564b77cb418fc,96,49,0.5104166666666666
