Timestamp,StatusCode,E2ELatency
249,200,1.477
249,200,1.718
249,200,1.61
249,200,1.676
249,200,1.579
249,200,1.429
249,200,1.573
249,200,1.903
249,200,1.536
249,200,1.801
249,200,1.449
249,200,1.574
249,200,1.58
249,200,1.56
249,200,2.053
249,200,1.769
249,200,1.453
249,200,1.682
249,200,1.695
249,200,1.688
249,200,1.908
249,200,1.663
249,200,1.605
249,200,1.587
249,200,1.587
249,200,1.666
249,200,1.529
249,200,1.746
249,200,1.655
249,200,1.639
249,200,1.532
249,200,1.465
249,200,1.765
249,200,1.707
249,200,1.596
249,200,1.618
249,200,1.462
249,200,1.656
249,200,1.766
249,200,1.713
249,200,1.799
249,200,1.458
249,200,1.815
249,200,1.612
249,200,2.021
249,200,1.714
249,200,1.654
249,200,1.466
249,200,2.089
249,200,1.654
249,200,1.646
249,200,2.015
249,200,1.469
249,200,1.509
249,200,1.82
249,200,1.685
249,200,1.638
249,200,1.432
249,200,1.513
249,200,1.701
249,200,1.743
249,200,1.741
249,200,1.43
249,200,1.492
249,200,1.768
249,200,1.615
249,200,1.819
249,200,1.659
249,200,1.48
249,200,1.443
249,200,1.515
249,200,2.158
249,200,1.897
249,200,1.465
249,200,1.509
249,200,1.582
249,200,1.569
249,200,1.893
249,200,1.474
249,200,1.542
249,200,2.436
249,200,1.582
249,200,1.71
249,200,1.478
249,200,1.568
249,200,1.847
249,200,1.779
249,200,1.622
249,200,1.514
249,200,2.301
249,200,1.641
249,200,1.603
249,200,1.896
249,200,1.665
249,200,1.66
249,200,1.8
249,200,1.548
249,200,2.0
249,200,1.501
249,200,1.523
249,200,1.662
249,200,1.956
249,200,1.493
249,200,1.547
249,200,1.476
249,200,1.695
249,200,1.611
249,200,1.517
249,200,1.561
249,200,1.499
249,200,1.77
249,200,1.753
249,200,1.485
249,200,1.625
249,200,1.438
249,200,1.546
249,200,1.768
249,200,1.927
249,200,1.491
249,200,1.532
249,200,1.582
249,200,1.601
249,200,1.741
249,200,1.5
249,200,1.481
249,200,1.881
249,200,1.568
249,200,1.617
249,200,1.461
249,200,1.615
250,200,1.758
250,200,1.591
250,200,1.691
250,200,1.579
250,200,1.433
250,200,1.695
250,200,1.529
250,200,1.717
250,200,1.692
250,200,1.659
250,200,1.522
250,200,1.679
250,200,1.45
250,200,1.727
250,200,1.756
250,200,1.856
250,200,1.483
250,200,1.769
250,200,1.567
250,200,1.425
250,200,1.635
250,200,1.8
250,200,1.474
250,200,1.59
250,200,1.707
250,200,1.485
250,200,1.558
250,200,1.596
250,200,1.463
250,200,1.8
250,200,1.563
250,200,1.959
