Timestamp,StatusCode,E2ELatency,InternalLatency
212,504,300.005,300.001
212,504,300.005,300.001
212,504,300.004,300.001
212,504,300.004,300.0
212,504,300.005,300.001
212,504,300.004,300.001
212,504,300.005,300.001
212,504,300.006,300.002
212,504,300.004,300.001
212,504,300.005,300.001
212,504,300.004,300.001
212,504,300.004,300.001
212,504,300.005,300.001
212,504,300.004,300.001
212,504,300.005,300.001
212,504,300.005,300.0
213,504,300.003,300.001
213,504,300.004,300.001
213,504,300.004,300.001
213,504,300.005,300.001
213,504,300.005,300.001
213,504,300.005,300.002
213,504,300.004,300.001
213,504,300.004,300.001
213,504,300.003,300.001
213,504,300.005,300.001
213,504,300.004,300.001
213,504,300.005,300.001
213,504,300.005,300.002
213,504,300.004,300.001
213,504,300.005,300.001
213,504,300.003,300.001
213,504,300.005,300.001
213,504,300.004,300.001
213,504,300.005,300.001
213,504,300.005,300.001
213,504,300.005,300.001
213,504,300.005,300.001
214,504,300.003,300.001
214,504,300.005,300.001
214,504,300.005,300.001
214,504,300.004,300.001
214,504,300.005,300.001
214,504,300.005,300.001
214,504,300.006,300.001
214,504,300.005,300.001
214,504,300.005,300.001
214,504,300.005,300.001
214,504,300.004,300.001
215,504,300.005,300.001
215,504,300.005,300.001
215,504,300.004,300.001
215,504,300.005,300.001
215,504,300.007,300.001
215,504,300.005,300.001
215,504,300.004,300.001
215,504,300.005,300.001
215,504,300.005,300.001
215,504,300.005,300.001
215,504,300.005,300.001
215,504,300.004,300.001
218,504,300.003,300.001
218,504,300.003,300.001
219,504,300.004,300.001
221,504,300.004,300.001
223,504,300.004,300.001
223,504,300.005,300.001
223,504,300.005,300.001
223,504,300.003,300.001
223,504,300.005,300.0
223,504,300.005,300.001
224,504,300.003,300.0
224,504,300.005,300.001
224,504,300.007,300.001
224,504,300.004,300.0
224,504,300.005,300.001
225,504,300.004,300.001
225,504,300.004,300.001
225,504,300.005,300.001
225,504,300.004,300.001
225,504,300.005,300.001
225,504,300.004,300.0
225,504,300.005,300.001
225,504,300.004,300.001
226,504,300.003,300.001
226,504,300.004,300.0
226,504,300.004,300.001
226,504,300.005,300.001
226,504,300.004,300.001
226,504,300.005,300.001
227,504,300.005,300.001
227,504,300.005,300.001
227,504,300.005,300.001
227,504,300.004,300.001
227,504,300.005,300.001
227,504,300.004,300.001
229,504,300.003,300.0
229,504,300.003,300.001
229,504,300.003,300.001
229,504,300.005,300.001
229,504,300.003,300.001
229,504,300.005,300.001
229,504,300.003,300.001
229,504,300.005,300.001
229,504,300.003,300.001
230,504,300.004,300.001
230,504,300.003,300.001
230,504,300.003,300.001
230,504,300.005,300.001
230,504,300.003,300.001
230,504,300.004,300.0
230,504,300.003,300.001
230,504,300.005,300.001
230,504,300.003,300.001
230,504,300.005,300.001
230,504,300.005,300.001
230,504,300.003,300.001
230,504,300.004,300.001
230,504,300.003,300.001
231,504,300.005,300.001
231,504,300.003,300.001
231,504,300.004,300.002
231,504,300.003,300.001
231,504,300.008,300.001
231,504,300.003,300.001
231,504,300.005,300.001
231,504,300.003,300.001
231,504,300.003,300.0
232,504,300.004,300.001
232,504,300.003,300.001
232,504,300.005,300.001
232,504,300.004,300.001
232,504,300.005,300.001
232,504,300.003,300.001
232,504,300.004,300.001
232,504,300.005,300.001
232,504,300.003,300.001
232,504,300.004,300.001
232,504,300.004,300.001
232,504,300.005,300.001
232,504,300.003,300.001
232,504,300.005,300.001
233,504,300.005,300.001
233,504,300.006,300.001
233,504,300.005,300.001
233,504,300.005,300.001
233,504,300.005,300.001
235,504,300.003,300.001
235,504,300.004,300.001
235,504,300.003,300.001
235,504,300.003,300.001
235,504,300.003,300.0
236,504,300.003,300.001
236,504,300.003,300.001
237,504,300.003,300.001
237,504,300.003,300.001
237,504,300.003,300.001
237,504,300.003,300.001
237,504,300.003,300.001
238,504,300.003,300.001
238,504,300.003,300.0
238,504,300.003,300.001
238,504,300.003,300.001
239,504,300.003,300.001
239,504,300.005,300.001
239,504,300.005,300.001
239,504,300.004,300.001
241,504,300.003,300.001
241,504,300.004,300.001
241,504,300.006,300.002
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.003,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.003,300.001
241,504,300.004,300.001
241,504,300.005,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.002,300.0
241,504,300.003,300.0
241,504,300.004,300.001
241,504,300.005,300.001
241,504,300.004,300.001
241,504,300.003,300.0
241,504,300.003,300.0
241,504,300.005,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.003,300.0
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.004,300.001
241,504,300.003,300.0
241,504,300.005,300.002
242,504,300.002,300.001
242,504,300.004,300.001
242,504,300.006,300.002
242,504,300.004,300.001
242,504,300.003,300.001
242,504,300.003,300.0
242,504,300.005,300.001
242,504,300.004,300.001
242,504,300.003,300.0
242,504,300.003,300.001
242,504,300.003,300.0
242,504,300.004,300.001
242,504,300.003,300.0
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.003,300.0
242,504,300.004,300.001
242,504,300.003,300.001
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.005,300.001
242,504,300.003,300.001
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.003,300.001
242,504,300.004,300.001
242,504,300.002,300.001
242,504,300.004,300.001
242,504,300.003,300.0
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.003,300.001
242,504,300.003,300.001
242,504,300.005,300.001
242,504,300.004,300.001
242,504,300.004,300.001
242,504,300.005,300.001
242,504,300.004,300.001
242,504,300.003,300.001
242,504,300.004,300.001
