Profiling load_model_state_dict...
         230787 function calls (207449 primitive calls) in 10.540 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      234    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      224    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/musicgen_melody/configuration_musicgen_melody.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/idefics/configuration_idefics.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/hub.py:159(is_remote_url)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/git/configuration_git.py:16(<module>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:71(join)
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/maskformer/configuration_maskformer_swin.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/lilt/configuration_lilt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/feature_extraction_utils.py:240(FeatureExtractionMixin)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/funnel/configuration_funnel.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:133(is_fsdp_enabled)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/decoder.py:332(decode)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vision_text_dual_encoder/configuration_vision_text_dual_encoder.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dinat/configuration_dinat.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/grounding_dino/configuration_grounding_dino.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/layoutlmv2/configuration_layoutlmv2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swinv2/configuration_swinv2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/focalnet/configuration_focalnet.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/generic.py:534(__enter__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deformable_detr/configuration_deformable_detr.py:15(<module>)
      104    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/packaging/version.py:205(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bit/configuration_bit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/speecht5/configuration_speecht5.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/parse.py:377(urlparse)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/retribert/configuration_retribert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/convnextv2/configuration_convnextv2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jukebox/configuration_jukebox.py:491(JukeboxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/levit/configuration_levit.py:128(LevitOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xlnet/configuration_xlnet.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_bigcode/configuration_gpt_bigcode.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1812(_signature_bound_method)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/mctct/__init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nat/configuration_nat.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/layoutlmv3/configuration_layoutlmv3.py:190(LayoutLMv3OnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vitdet/configuration_vitdet.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:415(enter_context)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/data2vec/configuration_data2vec_audio.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deta/configuration_deta.py:15(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:356(_recursive_repr)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/tvp/configuration_tvp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dpt/configuration_dpt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pegasus/configuration_pegasus.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/persimmon/configuration_persimmon.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/transfo_xl/configuration_transfo_xl.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wav2vec2_conformer/configuration_wav2vec2_conformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/openai/configuration_openai.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/decision_transformer/configuration_decision_transformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/regnet/configuration_regnet.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/lxmert/configuration_lxmert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/mctct/configuration_mctct.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/open_llama/__init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vits/configuration_vits.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mra/configuration_mra.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/qwen2/configuration_qwen2.py:15(<module>)
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:320(field)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:725(find_spec)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vit_hybrid/configuration_vit_hybrid.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wav2vec2/configuration_wav2vec2.py:15(<module>)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1207(formatannotation)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/rwkv/configuration_rwkv.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_neox/configuration_gpt_neox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wavlm/configuration_wavlm.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pegasus_x/configuration_pegasus_x.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/canine/configuration_canine.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/qdqbert/configuration_qdqbert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/megatron_bert/configuration_megatron_bert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/luke/configuration_luke.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/sew/configuration_sew.py:15(<module>)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copy.py:242(_keep_alive)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/biogpt/configuration_biogpt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/sew_d/configuration_sew_d.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swin2sr/configuration_swin2sr.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/open_llama/configuration_open_llama.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/reformer/configuration_reformer.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/van/configuration_van.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/trajectory_transformer/configuration_trajectory_transformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/donut/configuration_donut_swin.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jamba/configuration_jamba.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/phi/configuration_phi.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/seggpt/configuration_seggpt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/cpmant/configuration_cpmant.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/unispeech_sat/configuration_unispeech_sat.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bark/configuration_bark.py:66(BarkSubModelConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nllb_moe/configuration_nllb_moe.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/opt/configuration_opt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mamba/configuration_mamba.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_neox_japanese/configuration_gpt_neox_japanese.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/splinter/configuration_splinter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilenet_v1/configuration_mobilenet_v1.py:107(MobileNetV1OnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/graphormer/configuration_graphormer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/stablelm/configuration_stablelm.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vivit/configuration_vivit.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/conditional_detr/configuration_conditional_detr.py:258(ConditionalDetrOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/llama/configuration_llama.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/wav2vec2_bert/configuration_wav2vec2_bert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/roc_bert/configuration_roc_bert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/cvt/configuration_cvt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/qwen2_moe/configuration_qwen2_moe.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/recurrent_gemma/configuration_recurrent_gemma.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mistral/configuration_mistral.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/poolformer/configuration_poolformer.py:131(PoolFormerOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/ctrl/configuration_ctrl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/yolos/configuration_yolos.py:158(YolosOnnxConfig)
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:414(_field_init)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:536(_compile_info)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/configuration_utils.py:401(num_labels)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:64(parse_parts)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/switch_transformers/configuration_switch_transformers.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vit/configuration_vit.py:125(ViTOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/olmo/configuration_olmo.py:20(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gptsan_japanese/configuration_gptsan_japanese.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/seamless_m4t/configuration_seamless_m4t.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mpnet/configuration_mpnet.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mgp_str/configuration_mgp_str.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mixtral/configuration_mixtral.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gemma/configuration_gemma.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/yoso/configuration_yoso.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/udop/configuration_udop.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xglm/configuration_xglm.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dpr/configuration_dpr.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/seamless_m4t_v2/configuration_seamless_m4t_v2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/glpn/configuration_glpn.py:15(<module>)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/univnet/configuration_univnet.py:14(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mvp/configuration_mvp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/timm_backbone/configuration_timm_backbone.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/videomae/configuration_videomae.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/cohere/configuration_cohere.py:20(<module>)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jetmoe/configuration_jetmoe.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/timesformer/configuration_timesformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/speech_to_text/configuration_speech_to_text.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/audio_spectrogram_transformer/configuration_audio_spectrogram_transformer.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nystromformer/configuration_nystromformer.py:15(<module>)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:711(__eq__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/starcoder2/configuration_starcoder2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/markuplm/configuration_markuplm.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/segformer/configuration_segformer.py:151(SegformerOnnxConfig)
       70    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:254(get)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/genericpath.py:39(isdir)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/visual_bert/configuration_visual_bert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swiftformer/configuration_swiftformer.py:132(SwiftFormerOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/swin/configuration_swin.py:163(SwinOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fnet/configuration_fnet.py:15(<module>)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/albert/configuration_albert.py:153(AlbertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vilt/configuration_vilt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/tvlt/configuration_tvlt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xlm_prophetnet/configuration_xlm_prophetnet.py:27(XLMProphetNetConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deit/configuration_deit.py:126(DeiTOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bros/configuration_bros.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vit_mae/configuration_vit_mae.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/retribert/__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/resnet/configuration_resnet.py:120(ResNetOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilenet_v2/configuration_mobilenet_v2.py:135(MobileNetV2OnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vit_msn/configuration_vit_msn.py:15(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/table_transformer/configuration_table_transformer.py:262(TableTransformerOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilevit/configuration_mobilevit.py:153(MobileViTOnnxConfig)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:179(no_init_weights)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/convnext/configuration_convnext.py:126(ConvNextOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/decoder.py:343(raw_decode)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilevitv2/configuration_mobilevitv2.py:149(MobileViTV2OnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/pvt/configuration_pvt.py:142(PvtOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/generic.py:538(__exit__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/data2vec/configuration_data2vec_vision.py:177(Data2VecVisionOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dinov2/configuration_dinov2.py:159(Dinov2OnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/efficientnet/configuration_efficientnet.py:153(EfficientNetOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/detr/configuration_detr.py:273(DetrOnnxConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2865(replace)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:34(update_wrapper)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/trajectory_transformer/__init__.py:14(<module>)
        4    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:1531(can_generate)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:150(dirname)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bart/configuration_bart.py:181(BartOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/patchtst/configuration_patchtst.py:26(PatchTSTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/van/__init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/transfo_xl/__init__.py:15(<module>)
      234    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:839(create_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:108(__enter__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/time_series_transformer/configuration_time_series_transformer.py:26(TimeSeriesTransformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/informer/configuration_informer.py:26(InformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blenderbot/configuration_blenderbot.py:168(BlenderbotOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:482(__exit__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1436(info)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/autoformer/configuration_autoformer.py:26(AutoformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/ernie_m/configuration_ernie_m.py:15(<module>)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:313(__call__)
        9    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mbart/configuration_mbart.py:166(MBartOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:71(_compile)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/marian/configuration_marian.py:165(MarianOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bigbird_pegasus/configuration_bigbird_pegasus.py:189(BigBirdPegasusOnnxConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:530(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/parse.py:428(urlsplit)
       71    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:233(__next)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blenderbot_small/configuration_blenderbot_small.py:167(BlenderbotSmallOnnxConfig)
       53    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:324(__eq__)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:1323(post_init)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:731(as_posix)
        2    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:973(is_initialized)
    28/27    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:493(unwrap)
       41    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/typing_extensions.py:178(_should_collect_from_parameters)
       70    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:172(append)
       96    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/packaging/version.py:452(_parse_letter_version)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:610(_is_type)
