Profiling load_model_state_dict...
         219349 function calls (196033 primitive calls) in 87.281 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       60    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:391(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/abc.py:117(__instancecheck__)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:565(__eq__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:618(_find_new_)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/owlvit/configuration_owlvit.py:343(OwlViTOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/whisper/configuration_whisper.py:280(WhisperOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:634(formatMessage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:261(helper)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/auto/auto_factory.py:374(_get_model_class)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/json/encoder.py:223(floatstr)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:1675(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gptj/configuration_gptj.py:141(GPTJOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/codegen/configuration_codegen.py:154(CodeGenOnnxConfig)
       26    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2830(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:571(_get_mixins_)
        3    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/modeling_utils.py:1112(_backward_compatibility_gradient_checkpointing)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:920(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/longformer/configuration_longformer.py:153(LongformerOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/m2m_100/configuration_m2m_100.py:163(M2M100OnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/groupvit/configuration_groupvit.py:420(GroupViTOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/quantization_config.py:87(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/json/encoder.py:204(iterencode)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:507(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:755(as_posix)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clip/configuration_clip.py:411(CLIPOnnxConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/copy.py:200(_deepcopy_list)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/align/configuration_align.py:157(AlignVisionConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:791(filter)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/auto/configuration_auto.py:667(__getitem__)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:605(_is_initvar)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/copy.py:263(<genexpr>)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:597(_is_classvar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:421(usesTime)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:353(<listcomp>)
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:404(_field_assign)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:430(ChineseCLIPOnnxConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:1866(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/layoutlm/configuration_layoutlm.py:146(LayoutLMOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gpt_neo/configuration_gpt_neo.py:206(GPTNeoOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flaubert/configuration_flaubert.py:226(FlaubertOnnxConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:225(__init__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/perceiver/configuration_perceiver.py:182(PerceiverOnnxConfig)
       88    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/deberta_v2/configuration_deberta_v2.py:165(DebertaV2OnnxConfig)
        3    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/modeling_utils.py:1589(init_weights)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/auto/auto_factory.py:651(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/imagegpt/configuration_imagegpt.py:152(ImageGPTOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/generic.py:382(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1358(current_thread)
        9    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/maskformer/configuration_maskformer.py:36(MaskFormerConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/posixpath.py:52(normcase)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/backbone_utils.py:232(BackboneConfigMixin)
        4    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/configuration_utils.py:394(name_or_path)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:44(_is_private)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.9/posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/align/configuration_align.py:36(AlignTextConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:465(_push_cm_exit)
       36    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_compile.py:485(_get_literal_prefix)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:670(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:742(__str__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:543(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/esm/configuration_esm.py:206(TrunkConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:432(format)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:86(__init__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/plbart/configuration_plbart.py:167(PLBartOnnxConfig)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:1748(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flava/configuration_flava.py:460(FlavaConfig)
        4    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/packaging/version.py:496(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:1276(disable)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_compile.py:456(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flava/configuration_flava.py:32(FlavaImageConfig)
       70    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2560(kind)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/longformer/configuration_longformer.py:46(LongformerConfig)
       10    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       26    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/packaging/version.py:518(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/rembert/configuration_rembert.py:145(RemBertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/squeezebert/configuration_squeezebert.py:163(SqueezeBertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/data2vec/configuration_data2vec_text.py:141(Data2VecTextOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:114(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:123(__exit__)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:337(__repr__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:582(_find_data_type)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/longt5/configuration_longt5.py:155(LongT5OnnxConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:924(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mt5/configuration_mt5.py:150(MT5OnnxConfig)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlm/configuration_xlm.py:237(XLMOnnxConfig)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:896(acquire)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:33(_is_sunder)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:22(_is_dunder)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlm_roberta/configuration_xlm_roberta.py:157(XLMRobertaOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/funnel/configuration_funnel.py:41(FunnelConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xmod/configuration_xmod.py:180(XmodOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:119(getLevelName)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/electra/configuration_electra.py:185(ElectraOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bert/configuration_bert.py:180(BertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roformer/configuration_roformer.py:150(RoFormerOnnxConfig)
       24    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/camembert/configuration_camembert.py:150(CamembertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/ernie/configuration_ernie.py:157(ErnieOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:936(__repr__)
       46    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2548(name)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/big_bird/configuration_big_bird.py:166(BigBirdOnnxConfig)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/configuration_utils.py:398(name_or_path)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roberta_prelayernorm/configuration_roberta_prelayernorm.py:149(RobertaPreLayerNormOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mobilebert/configuration_mobilebert.py:174(MobileBertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mega/configuration_mega.py:230(MegaOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlm_roberta_xl/configuration_xlm_roberta_xl.py:143(XLMRobertaXLOnnxConfig)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/transfo_xl/configuration_transfo_xl.py:29(TransfoXLConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:429(_format)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:514(_is_wrapper)
        3    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/configuration_utils.py:420(<dictcomp>)
        3    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/typing_extensions.py:149(_check_generic)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/x_clip/configuration_x_clip.py:32(XCLIPTextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/ibert/configuration_ibert.py:134(IBertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1093(name)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/roberta/configuration_roberta.py:147(RobertaOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/vit_hybrid/configuration_vit_hybrid.py:34(ViTHybridConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/jukebox/configuration_jukebox.py:144(JukeboxPriorConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/distilbert/configuration_distilbert.py:142(DistilBertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/convbert/configuration_convbert.py:152(ConvBertOnnxConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/owlvit/configuration_owlvit.py:41(OwlViTTextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/graphormer/configuration_graphormer.py:30(GraphormerConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:1878(_signature_is_functionlike)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/json/encoder.py:277(_iterencode_list)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/esm/configuration_esm.py:271(StructureModuleConfig)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:574(__hash__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/git/configuration_git.py:31(GitVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blip/configuration_blip.py:47(BlipTextConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:561(_check_for_existing_members)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:940(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/copyreg.py:94(__newobj__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/genericpath.py:121(_splitext)
       11    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/altclip/configuration_altclip.py:142(AltCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/groupvit/configuration_groupvit.py:39(GroupViTTextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/quantization_config.py:120(post_init)
       13    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/esm/configuration_esm.py:173(EsmFoldConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flava/configuration_flava.py:149(FlavaTextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:41(ChineseCLIPTextConfig)
        2    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:81(__init__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/xlnet/configuration_xlnet.py:32(XLNetConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/functools.py:65(wraps)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:928(fix_flags)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/groupvit/configuration_groupvit.py:145(GroupViTVisionConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/process.py:37(current_process)
        2    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:408(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:122(_coerce_args)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:300(__init__)
        1    0.000    0.000    0.000    0.000 {method 'metadata' of 'builtins.safe_open' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bridgetower/configuration_bridgetower.py:35(BridgeTowerVisionConfig)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/contextlib.py:470(_push_exit_callback)
       22    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blip_2/configuration_blip_2.py:34(Blip2VisionConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/json/encoder.py:259(_make_iterencode)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/utils/import_utils.py:481(is_bitsandbytes_available)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/jukebox/configuration_jukebox.py:383(JukeboxVQVAEConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/x_clip/configuration_x_clip.py:136(XCLIPVisionConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:949(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flava/configuration_flava.py:377(FlavaImageCodebookConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clap/configuration_clap.py:170(ClapAudioConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clip/configuration_clip.py:40(CLIPTextConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clap/configuration_clap.py:33(ClapTextConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:725(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/flava/configuration_flava.py:276(FlavaMultimodalConfig)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:943(<listcomp>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:159(isfunction)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/owlvit/configuration_owlvit.py:248(OwlViTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/cpmant/configuration_cpmant.py:29(CpmAntConfig)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_compile.py:619(isstring)
       12    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/typing_extensions.py:200(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:12(_is_descriptor)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clipseg/configuration_clipseg.py:32(CLIPSegTextConfig)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        3    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/torch/nn/modules/sparse.py:156(_fill_padding_idx_with_zero)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mt5/configuration_mt5.py:26(MT5Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/auto/configuration_auto.py:696(__contains__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blip/configuration_blip.py:179(BlipVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/owlvit/configuration_owlvit.py:145(OwlViTVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/table_transformer/configuration_table_transformer.py:37(TableTransformerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/conditional_detr/configuration_conditional_detr.py:37(ConditionalDetrConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/gpt_neo/configuration_gpt_neo.py:34(GPTNeoConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:162(ChineseCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/deta/configuration_deta.py:31(DetaConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/deformable_detr/configuration_deformable_detr.py:30(DeformableDetrConfig)
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/modeling_utils.py:126(no_init_weights)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:287(tell)
        2    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/packaging/version.py:76(__lt__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/pegasus/configuration_pegasus.py:29(PegasusConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/cvt/configuration_cvt.py:29(CvtConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:358(getMessage)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/ernie_m/configuration_ernie_m.py:31(ErnieMConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:415(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/swin2sr/configuration_swin2sr.py:30(Swin2SRConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/vision_text_dual_encoder/configuration_vision_text_dual_encoder.py:28(VisionTextDualEncoderConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/pegasus_x/configuration_pegasus_x.py:30(PegasusXConfig)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:82(groups)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/dpt/configuration_dpt.py:32(DPTConfig)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:2552(default)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/layoutlmv2/configuration_layoutlmv2.py:34(LayoutLMv2Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/dinat/configuration_dinat.py:30(DinatConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/whisper/configuration_whisper.py:62(WhisperConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/json/encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/swinv2/configuration_swinv2.py:30(Swinv2Config)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clipseg/configuration_clipseg.py:236(CLIPSegConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bit/configuration_bit.py:29(BitConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/mobilevit/configuration_mobilevit.py:46(MobileViTConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/blip_2/configuration_blip_2.py:144(Blip2QFormerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/reformer/configuration_reformer.py:32(ReformerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/trajectory_transformer/configuration_trajectory_transformer.py:31(TrajectoryTransformerConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/nat/configuration_nat.py:30(NatConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/bridgetower/configuration_bridgetower.py:121(BridgeTowerTextConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/process.py:189(name)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/clip/configuration_clip.py:145(CLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/wav2vec2/configuration_wav2vec2.py:32(Wav2Vec2Config)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/inspect.py:91(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 /home/venv/lib/python3.9/site-packages/transformers/models/align/configuration_align.py:298(AlignConfig)
